Tanggal,Object_ID,Provinsi,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
2020/03/04 00:00:00+00,73,Banten,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,73,220
2020/03/11 00:00:00+00,325,Jawa Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,325,221
2020/03/05 00:00:00+00,115,Jawa Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,115,222
2020/03/12 00:00:00+00,375,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,375,223
2020/03/04 00:00:00+00,74,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,74,224
2020/03/11 00:00:00+00,326,Jawa Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,326,225
2020/03/05 00:00:00+00,116,Jawa Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,116,226
2020/03/12 00:00:00+00,376,Lampung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,376,227
2020/03/04 00:00:00+00,75,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,75,228
2020/03/11 00:00:00+00,327,Kalimantan Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,327,229
2020/03/05 00:00:00+00,117,Kalimantan Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,117,230
2020/03/12 00:00:00+00,377,Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,377,231
2020/03/04 00:00:00+00,76,Daerah Istimewa Yogyakarta,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,76,232
2020/03/11 00:00:00+00,328,Kalimantan Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,328,233
2020/03/05 00:00:00+00,118,Kalimantan Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,118,234
2020/03/12 00:00:00+00,378,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,378,235
2020/03/04 00:00:00+00,77,DKI Jakarta,2,0,0,0,0,0,2,0,0,77,236
2020/03/11 00:00:00+00,329,Kalimantan Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,329,237
2020/03/05 00:00:00+00,119,Kalimantan Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,119,238
2020/03/12 00:00:00+00,379,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,379,239
2020/03/04 00:00:00+00,78,Jambi,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,78,240
2020/03/11 00:00:00+00,330,Kalimantan Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,330,241
2020/03/05 00:00:00+00,120,Kalimantan Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,120,242
2020/03/12 00:00:00+00,380,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,380,243
2020/03/04 00:00:00+00,79,Jawa Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,79,244
2020/03/11 00:00:00+00,331,Kalimantan Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,331,245
2020/03/05 00:00:00+00,121,Kalimantan Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,121,246
2020/03/12 00:00:00+00,381,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,381,247
2020/03/04 00:00:00+00,80,Jawa Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,80,248
2020/03/11 00:00:00+00,332,Kepulauan Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,332,249
2020/03/11 00:00:00+00,333,Nusa Tenggara Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,333,250
2020/03/11 00:00:00+00,334,Sumatera Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,334,251
2020/03/11 00:00:00+00,335,Sumatera Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,335,252
2020/03/11 00:00:00+00,336,Sulawesi Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,336,253
2020/03/11 00:00:00+00,337,Sumatera Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,337,254
2020/03/11 00:00:00+00,338,Sulawesi Tenggara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,338,255
2020/03/11 00:00:00+00,339,Sulawesi Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,339,256
2020/03/11 00:00:00+00,340,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,340,257
2020/03/11 00:00:00+00,341,Lampung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,341,258
2020/03/11 00:00:00+00,342,Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,342,259
2020/03/11 00:00:00+00,343,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,343,260
2020/03/11 00:00:00+00,344,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,344,261
2020/03/11 00:00:00+00,345,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,345,262
2020/03/11 00:00:00+00,346,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,346,263
2020/03/11 00:00:00+00,347,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,347,264
2020/03/11 00:00:00+00,348,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,348,265
2020/03/11 00:00:00+00,349,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,349,266
2020/03/11 00:00:00+00,350,Indonesia,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,350,267
2020/03/04 00:00:00+00,81,Jawa Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,81,268
2020/03/04 00:00:00+00,82,Kalimantan Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,82,269
2020/03/12 00:00:00+00,382,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,382,270
2020/03/04 00:00:00+00,83,Kalimantan Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,83,271
2020/03/04 00:00:00+00,84,Kalimantan Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,84,272
2020/03/12 00:00:00+00,383,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,383,273
2020/03/04 00:00:00+00,85,Kalimantan Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,85,274
2020/03/12 00:00:00+00,384,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,384,275
2020/03/04 00:00:00+00,86,Kalimantan Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,86,276
2020/03/04 00:00:00+00,87,Kepulauan Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,87,277
2020/03/12 00:00:00+00,385,Indonesia,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,385,278
2020/03/05 00:00:00+00,122,Kepulauan Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,122,279
2020/03/04 00:00:00+00,88,Nusa Tenggara Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,88,280
2020/03/13 00:00:00+00,386,Aceh,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,386,281
2020/03/05 00:00:00+00,123,Nusa Tenggara Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,123,282
2020/03/04 00:00:00+00,89,Sumatera Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,89,283
2020/03/13 00:00:00+00,387,Bali,1,0,0,0,1,0,0,100,0,387,284
2020/03/05 00:00:00+00,124,Sumatera Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,124,285
2020/03/04 00:00:00+00,90,Sumatera Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,90,286
2020/03/13 00:00:00+00,388,Banten,4,3,0,0,1,1,3,25,0,388,287
2020/03/05 00:00:00+00,125,Sumatera Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,125,288
2020/03/04 00:00:00+00,91,Sulawesi Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,91,289
2020/03/13 00:00:00+00,389,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,389,290
2020/03/05 00:00:00+00,126,Sulawesi Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,126,291
2020/03/04 00:00:00+00,92,Sumatera Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,92,292
2020/03/13 00:00:00+00,390,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,390,293
2020/03/05 00:00:00+00,127,Sumatera Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,127,294
2020/03/04 00:00:00+00,93,Sulawesi Tenggara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,93,295
2020/03/13 00:00:00+00,391,Daerah Istimewa Yogyakarta,1,1,0,0,0,0,1,0,0,391,296
2020/03/05 00:00:00+00,128,Sulawesi Tenggara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,128,297
2020/03/04 00:00:00+00,94,Sulawesi Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,94,298
2020/03/13 00:00:00+00,392,DKI Jakarta,54,25,3,1,1,1,50,1.851851852,5.555555556,392,299
2020/03/05 00:00:00+00,129,Sulawesi Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,129,300
2020/03/04 00:00:00+00,95,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,95,301
2020/03/13 00:00:00+00,393,Jambi,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,393,302
2020/03/05 00:00:00+00,130,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,130,303
2020/03/04 00:00:00+00,96,Lampung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,96,304
2020/03/13 00:00:00+00,394,Jawa Barat,5,2,0,0,0,0,5,0,0,394,305
2020/03/05 00:00:00+00,131,Lampung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,131,306
2020/03/04 00:00:00+00,97,Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,97,307
2020/03/13 00:00:00+00,395,Jawa Tengah,2,2,0,0,1,1,1,50,0,395,308
2020/03/13 00:00:00+00,396,Jawa Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,396,309
2020/03/13 00:00:00+00,397,Kalimantan Barat,1,1,0,0,0,0,1,0,0,397,310
2020/03/13 00:00:00+00,398,Kalimantan Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,398,311
2020/03/13 00:00:00+00,399,Kalimantan Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,399,312
2020/03/13 00:00:00+00,400,Kalimantan Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,400,313
2020/03/07 00:00:00+00,202,Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,202,314
2020/03/02 00:00:00+00,35,Indonesia,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,35,315
2020/03/04 00:00:00+00,98,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,98,316
2020/03/07 00:00:00+00,203,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,203,317
2020/03/04 00:00:00+00,99,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,99,318
2020/03/07 00:00:00+00,204,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,204,319
2020/03/04 00:00:00+00,100,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,100,320
2020/03/07 00:00:00+00,205,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,205,321
2020/03/07 00:00:00+00,206,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,206,322
2020/03/03 00:00:00+00,36,Aceh,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,36,323
2020/03/05 00:00:00+00,132,Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,132,324
2020/03/07 00:00:00+00,207,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,207,325
2020/03/03 00:00:00+00,37,Bali,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,37,326
2020/03/05 00:00:00+00,133,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,133,327
2020/03/07 00:00:00+00,208,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,208,328
2020/03/03 00:00:00+00,38,Banten,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,38,329
2020/03/05 00:00:00+00,134,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,134,330
2020/03/07 00:00:00+00,209,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,209,331
2020/03/03 00:00:00+00,39,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,39,332
2020/03/05 00:00:00+00,135,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,135,333
2020/03/07 00:00:00+00,210,Indonesia,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,210,334
2020/03/03 00:00:00+00,40,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,40,335
2020/03/05 00:00:00+00,136,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,136,336
2020/03/08 00:00:00+00,211,Aceh,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,211,337
2020/03/03 00:00:00+00,41,Daerah Istimewa Yogyakarta,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,41,338
2020/03/05 00:00:00+00,137,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,137,339
2020/03/08 00:00:00+00,212,Bali,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,212,340
2020/03/03 00:00:00+00,42,DKI Jakarta,2,0,0,0,0,0,2,0,0,42,341
2020/03/05 00:00:00+00,138,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,138,342
2020/03/08 00:00:00+00,213,Banten,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,213,343
2020/03/03 00:00:00+00,43,Jambi,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,43,344
2020/03/05 00:00:00+00,139,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,139,345
2020/03/08 00:00:00+00,214,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,214,346
2020/03/03 00:00:00+00,44,Jawa Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,44,347
2020/03/05 00:00:00+00,140,Indonesia,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,140,348
2020/03/08 00:00:00+00,215,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,215,349
2020/03/03 00:00:00+00,45,Jawa Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,45,350
2020/03/06 00:00:00+00,141,Aceh,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,141,351
2020/03/08 00:00:00+00,216,Daerah Istimewa Yogyakarta,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,216,352
2020/03/03 00:00:00+00,46,Jawa Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,46,353
2020/03/06 00:00:00+00,142,Bali,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,142,354
2020/03/08 00:00:00+00,217,DKI Jakarta,6,2,0,0,0,0,6,0,0,217,355
2020/03/03 00:00:00+00,47,Kalimantan Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,47,356
2020/03/06 00:00:00+00,143,Banten,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,143,357
2020/03/08 00:00:00+00,218,Jambi,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,218,358
2020/03/03 00:00:00+00,48,Kalimantan Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,48,359
2020/03/06 00:00:00+00,144,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,144,360
2020/03/08 00:00:00+00,219,Jawa Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,219,361
2020/03/03 00:00:00+00,49,Kalimantan Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,49,362
2020/03/06 00:00:00+00,145,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,145,363
2020/03/08 00:00:00+00,220,Jawa Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,220,364
2020/03/03 00:00:00+00,50,Kalimantan Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,50,365
2020/03/06 00:00:00+00,146,Daerah Istimewa Yogyakarta,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,146,366
2020/03/08 00:00:00+00,221,Jawa Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,221,367
2020/03/06 00:00:00+00,147,DKI Jakarta,4,2,0,0,0,0,4,0,0,147,368
2020/03/08 00:00:00+00,222,Kalimantan Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,222,369
2020/03/06 00:00:00+00,148,Jambi,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,148,370
2020/03/06 00:00:00+00,149,Jawa Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,149,371
2020/03/06 00:00:00+00,150,Jawa Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,150,372
2020/03/08 00:00:00+00,223,Kalimantan Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,223,373
2020/03/08 00:00:00+00,224,Kalimantan Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,224,374
2020/03/08 00:00:00+00,225,Kalimantan Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,225,375
2020/03/08 00:00:00+00,226,Kalimantan Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,226,376
2020/03/08 00:00:00+00,227,Kepulauan Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,227,377
2020/03/08 00:00:00+00,228,Nusa Tenggara Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,228,378
2020/03/08 00:00:00+00,229,Sumatera Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,229,379
2020/03/08 00:00:00+00,230,Sumatera Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,230,380
2020/03/08 00:00:00+00,231,Sulawesi Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,231,381
2020/03/08 00:00:00+00,232,Sumatera Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,232,382
2020/03/08 00:00:00+00,233,Sulawesi Tenggara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,233,383
2020/03/08 00:00:00+00,234,Sulawesi Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,234,384
2020/03/08 00:00:00+00,235,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,235,385
2020/03/08 00:00:00+00,236,Lampung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,236,386
2020/03/08 00:00:00+00,237,Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,237,387
2020/03/08 00:00:00+00,238,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,238,388
2020/03/08 00:00:00+00,239,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,239,389
2020/03/08 00:00:00+00,240,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,240,390
2020/03/08 00:00:00+00,241,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,241,391
2020/03/08 00:00:00+00,242,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,242,392
2020/03/08 00:00:00+00,243,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,243,393
2020/03/08 00:00:00+00,244,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,244,394
2020/03/08 00:00:00+00,245,Indonesia,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,245,395
2020/03/09 00:00:00+00,246,Aceh,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,246,396
2020/03/09 00:00:00+00,247,Bali,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,247,397
2020/03/09 00:00:00+00,248,Banten,1,1,0,0,0,0,1,0,0,248,398
2020/03/09 00:00:00+00,249,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,249,399
2020/03/09 00:00:00+00,250,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,250,400
2020/03/17 00:00:00+00,551,Lampung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,551,401
2020/03/17 00:00:00+00,552,Riau,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,552,402
2020/03/17 00:00:00+00,553,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,553,403
2020/03/17 00:00:00+00,554,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,554,404
2020/03/17 00:00:00+00,555,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,555,405
2020/03/20 00:00:00+00,651,Sulawesi Utara,1,0,0,0,0,0,1,0,0,651,406
2020/03/17 00:00:00+00,556,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,556,407
2020/03/20 00:00:00+00,652,Sumatera Utara,2,0,0,0,1,0,1,50,0,652,408
2020/03/17 00:00:00+00,557,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,557,409
2020/03/20 00:00:00+00,653,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,653,410
2020/03/17 00:00:00+00,558,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,558,411
2020/03/20 00:00:00+00,654,Sulawesi Selatan,2,0,0,0,0,0,2,0,0,654,412
2020/03/17 00:00:00+00,559,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,559,413
2020/03/20 00:00:00+00,655,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,655,414
2020/03/17 00:00:00+00,560,Indonesia,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,560,415
2020/03/20 00:00:00+00,656,Lampung,1,0,0,0,0,0,1,0,0,656,416
2020/03/18 00:00:00+00,561,Aceh,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,561,417
2020/03/20 00:00:00+00,657,Riau,1,-1,0,0,0,0,1,0,0,657,418
2020/03/18 00:00:00+00,562,Bali,1,0,0,0,1,0,0,100,0,562,419
2020/03/20 00:00:00+00,658,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,658,420
2020/03/18 00:00:00+00,563,Banten,17,4,0,0,1,0,16,5.882352941,0,563,421
2020/03/20 00:00:00+00,659,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,659,422
2020/03/18 00:00:00+00,564,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,564,423
2020/03/20 00:00:00+00,660,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,660,424
2020/03/18 00:00:00+00,565,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,565,425
2020/03/20 00:00:00+00,661,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,661,426
2020/03/18 00:00:00+00,566,Daerah Istimewa Yogyakarta,3,1,0,0,0,0,3,0,0,566,427
2020/03/20 00:00:00+00,662,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,662,428
2020/03/18 00:00:00+00,567,DKI Jakarta,158,30,11,2,12,10,135,7.594936709,6.962025316,567,429
2020/03/20 00:00:00+00,663,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,663,430
2020/03/18 00:00:00+00,568,Jambi,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,568,431
2020/03/20 00:00:00+00,664,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,664,432
2020/03/18 00:00:00+00,569,Jawa Barat,24,12,0,0,1,1,23,4.166666667,0,569,433
2020/03/18 00:00:00+00,570,Jawa Tengah,8,2,0,0,2,1,6,25,0,570,434
2020/03/18 00:00:00+00,571,Jawa Timur,8,0,0,0,1,1,7,12.5,0,571,435
2020/03/18 00:00:00+00,572,Kalimantan Barat,2,0,0,0,0,0,2,0,0,572,436
2020/03/18 00:00:00+00,573,Kalimantan Timur,1,1,0,0,0,0,1,0,0,573,437
2020/03/18 00:00:00+00,574,Kalimantan Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,574,438
2020/03/18 00:00:00+00,575,Kalimantan Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,575,439
2020/03/18 00:00:00+00,576,Kalimantan Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,576,440
2020/03/18 00:00:00+00,577,Kepulauan Riau,1,0,0,0,0,0,1,0,0,577,441
2020/03/18 00:00:00+00,578,Nusa Tenggara Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,578,442
2020/03/18 00:00:00+00,579,Sumatera Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,579,443
2020/03/18 00:00:00+00,580,Sumatera Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,580,444
2020/03/18 00:00:00+00,581,Sulawesi Utara,1,0,0,0,0,0,1,0,0,581,445
2020/03/18 00:00:00+00,582,Sumatera Utara,1,1,0,0,1,1,0,100,0,582,446
2020/03/18 00:00:00+00,583,Sulawesi Tenggara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,583,447
2020/03/18 00:00:00+00,584,Sulawesi Selatan,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,584,448
2020/03/18 00:00:00+00,585,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,585,449
2020/03/18 00:00:00+00,586,Lampung,1,1,0,0,0,0,1,0,0,586,450
2020/03/18 00:00:00+00,587,Riau,1,1,0,0,0,0,1,0,0,587,451
2020/03/18 00:00:00+00,588,Maluku Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,588,452
2020/03/18 00:00:00+00,589,Maluku,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,589,453
2020/03/18 00:00:00+00,590,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,590,454
2020/03/18 00:00:00+00,591,Papua,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,591,455
2020/03/18 00:00:00+00,592,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,592,456
